,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HCP5,0.4850958,0.16495723,-0.17104258,1.2893645,0.15368572,-0.3762066,-0.29920998,0.14013992,-0.5176597,0.20449248,-0.07843913,-0.74825096,-0.13945688,-0.18370633,0.13899146,0.5325632,-0.9956948,0.5595406,-0.32015538,0.0374881,-0.11733106,0.38610485,0.08551586,0.3058921,-0.13091259,-0.19374424,0.3750341,-0.849762,0.4314809,-0.5366746,-0.16910946,-0.6716899,0.8895814,-0.9298762,-0.21526621,0.62611973,0.4010444,-0.3864463,0.7748518,-0.54307556,0.1622888,-0.14203663,0.49474108,-0.17471959,-0.17212936,-0.17093076,-0.5903767,0.124143936,-0.64268583,0.40848497,-0.81826997,-0.12512532,-0.52625966,0.16990955,-0.32804528,0.23512137,-0.1708168,-0.4004114,0.1117388,0.16010205,0.19136877,0.55745834,0.68993944,-0.14180768
HIF1A-AS1,0.37154335,-0.012409094,-0.124183886,0.80314714,-0.013268385,0.09159501,-0.22548465,-0.22388172,-0.6725994,-0.06999837,-0.11563904,-0.3058995,-0.07570485,-0.4611989,0.16251309,0.25666803,-1.0037222,-0.0032527149,-0.042150695,0.40852082,-0.19355549,0.2645036,-0.065700434,0.27106985,0.07192471,-0.56948996,-0.36490268,-0.70482254,0.4460981,-0.7733807,-0.20852889,-0.64327645,0.7598663,-0.5516203,-0.6576057,0.051283613,0.73440117,-0.17177303,0.7655931,-0.19734307,-0.22979589,-0.23536205,0.055059657,0.093909465,-0.30524212,0.33122414,-0.63645935,0.04503107,-0.40084994,0.7255355,-0.6956284,-0.48312336,-0.54249376,-0.28121006,-0.27210808,0.35375506,0.43332613,-0.6435228,0.33035773,-0.4611967,-0.29050073,0.38284567,0.56369305,-0.3188885
HIF1A-AS2,0.5117991,0.19759244,-0.17281803,1.3864028,0.18305925,-0.46441478,-0.31617552,0.20480634,-0.49612176,0.2585335,-0.072198145,-0.83678126,-0.14913505,-0.13280825,0.13529661,0.58754975,-0.99657345,0.66637146,-0.3742025,-0.030719437,-0.107337415,0.4084853,0.11396869,0.30962855,-0.16944206,-0.12619893,0.5113138,-0.87951773,0.43361413,-0.4911433,-0.16788734,-0.68023014,0.9177661,-1.0027049,-0.13870886,0.7387971,0.3455101,-0.4273578,0.7802491,-0.60966164,0.24012588,-0.12526642,0.57879084,-0.21979573,-0.14814107,-0.2619464,-0.59119564,0.13858902,-0.682797,0.35503218,-0.85075176,-0.06335408,-0.5270942,0.25291646,-0.3461089,0.22026141,-0.28118914,-0.3558813,0.07576057,0.27779418,0.27638465,0.5922667,0.72351384,-0.108868085
HNF1A-AS1,0.52635413,0.22831672,-0.18824193,1.4647167,0.21151404,-0.54222137,-0.3267034,0.27394852,-0.46492496,0.30651948,-0.06243424,-0.90890557,-0.16230541,-0.08245517,0.13384101,0.6342146,-0.994395,0.76820123,-0.41900632,-0.09137991,-0.0908747,0.42770106,0.13734448,0.32221618,-0.2095749,-0.05764352,0.64124715,-0.898819,0.42892697,-0.4541277,-0.15768063,-0.6819032,0.9381342,-1.0670366,-0.058390908,0.8335032,0.28569403,-0.45908004,0.7822285,-0.66757435,0.30227873,-0.11265585,0.65259075,-0.26858684,-0.12753777,-0.34652618,-0.57601106,0.1476588,-0.7255655,0.2979224,-0.8653289,-0.0010324069,-0.5253927,0.33119547,-0.3526896,0.19303489,-0.38677928,-0.3154552,0.03661865,0.38192958,0.36444575,0.61800176,0.7414744,-0.07830868
HOTAIR,0.09470405,-0.6701659,-0.90132767,1.0360506,0.0934816,-0.16927417,0.739985,-0.06348805,-1.2309456,1.1780877,0.7671555,-0.71527135,-1.0332618,0.7951727,-0.1690519,-1.0756001,-2.3785613,-0.050807416,-0.56335557,-1.03975,1.4572325,0.6355059,0.37085834,-0.39093593,-0.94089174,0.37928462,0.71633875,-0.8499205,1.0812466,-1.4552985,0.85879993,-0.9900305,1.8628087,-0.18970019,-0.26925606,0.79714763,0.4088812,-0.5810915,0.59841657,-1.1760919,-0.32237354,0.5036839,0.6387775,-0.19008693,-0.44744956,-0.7318424,-0.32436803,0.3513547,-1.3342409,0.2746058,-0.5973195,0.815517,0.06809926,0.7469001,-1.3828919,1.4532065,-0.59419006,-2.3455138,0.20746574,0.6464243,0.0067950487,0.058160245,1.6897542,-0.7861134
HULC,0.41043723,0.05016702,-0.139534,0.9798039,0.06169213,-0.08515313,-0.24623643,-0.086421646,-0.6057537,0.03060542,-0.10711463,-0.4687996,-0.10347009,-0.35447407,0.1499753,0.34994763,-0.9972794,0.19886883,-0.1543907,0.2533244,-0.15927663,0.3158544,-0.0017683234,0.27842876,0.011421181,-0.43060142,-0.082349285,-0.7627281,0.4333608,-0.6773775,-0.18416487,-0.65396154,0.8047696,-0.69321173,-0.47549036,0.26414856,0.59108096,-0.26233584,0.7503559,-0.32970995,-0.08223405,-0.1867739,0.22622098,-0.016528223,-0.2502231,0.12610085,-0.61491144,0.08399364,-0.5096816,0.5988357,-0.73068625,-0.33229175,-0.5212125,-0.1049346,-0.27756953,0.3052008,0.19611599,-0.541666,0.23835725,-0.22261691,-0.09999202,0.44644207,0.600142,-0.24970698
IFNG-AS1,0.5299422,0.22801235,-0.18403682,1.463334,0.20798388,-0.5414856,-0.32656607,0.27335885,-0.46889874,0.30607176,-0.061001085,-0.9084743,-0.16091383,-0.08403575,0.1347612,0.63274723,-0.99311656,0.76631904,-0.41906303,-0.08768656,-0.093155846,0.42626065,0.13663946,0.31734616,-0.21063763,-0.058416337,0.6389396,-0.897705,0.4298137,-0.4516478,-0.15963465,-0.6796967,0.93525106,-1.0660367,-0.060058758,0.83622307,0.28593403,-0.4559999,0.78270763,-0.6658347,0.30483088,-0.10965484,0.65244156,-0.2642353,-0.12757865,-0.3440387,-0.5778219,0.14637786,-0.717674,0.3008796,-0.86638194,-0.004132431,-0.52768254,0.32875997,-0.35258228,0.19438116,-0.3842665,-0.3127321,0.04025994,0.381405,0.36248326,0.61752397,0.74190766,-0.07625061
IGF2-AS,0.3757107,-0.0057194224,-0.1259927,0.8228487,-0.006616139,0.07358411,-0.22929409,-0.21033701,-0.66732115,-0.05967288,-0.114093795,-0.3224605,-0.078074545,-0.45076966,0.1615618,0.26793543,-1.0043991,0.017572016,-0.05388679,0.39447692,-0.19109407,0.26909873,-0.05972055,0.27276266,0.064475685,-0.5554744,-0.33657798,-0.71151745,0.4455003,-0.76528424,-0.20699674,-0.64430135,0.7660341,-0.5674704,-0.6405199,0.0730881,0.7223135,-0.1803891,0.76665705,-0.21087423,-0.21463634,-0.23158173,0.072239146,0.08315992,-0.30022085,0.31173125,-0.63507926,0.048382875,-0.41120622,0.71423644,-0.7012221,-0.46899122,-0.5421376,-0.26400074,-0.27375638,0.3488964,0.40995774,-0.6344226,0.3216106,-0.43774858,-0.2718482,0.3897934,0.56880605,-0.31198892
KCNQ1DN,0.37843263,-0.0018108906,-0.12727702,0.8351429,-0.003480387,0.061315008,-0.23256746,-0.20447457,-0.66436166,-0.054630786,-0.11314747,-0.3324079,-0.07805816,-0.44581005,0.15982993,0.27405384,-1.0049615,0.028160831,-0.06135219,0.38618416,-0.19043443,0.27171835,-0.055422477,0.2724769,0.06166178,-0.5469687,-0.32009724,-0.71736205,0.44433352,-0.7606506,-0.20516394,-0.6446664,0.7701506,-0.57743025,-0.6311742,0.085827574,0.7151079,-0.18665487,0.76775193,-0.21863371,-0.20433359,-0.2293641,0.08239312,0.07617102,-0.2966356,0.30051073,-0.6346224,0.051193822,-0.4178397,0.70707315,-0.705167,-0.459731,-0.5419516,-0.25437516,-0.27451995,0.34658465,0.3968109,-0.62915766,0.3157865,-0.4229075,-0.26155075,0.3944921,0.5711168,-0.30640772
KCNQ1OT1,0.43238568,0.07783815,-0.1456199,1.0594562,0.07207966,-0.15154132,-0.26373193,-0.03782247,-0.5940917,0.06947601,-0.09655449,-0.5349789,-0.10702382,-0.3215147,0.14909035,0.3967708,-1.0034596,0.28220072,-0.1910106,0.21580735,-0.15533891,0.3280422,0.014151016,0.2871917,-0.027838856,-0.3786704,0.01907393,-0.78952575,0.4398042,-0.65525305,-0.18369249,-0.6622097,0.83126074,-0.75176954,-0.43045127,0.34745884,0.560402,-0.28587872,0.7680424,-0.37597358,-0.025562916,-0.18576537,0.2835072,-0.04766574,-0.23664257,0.06941432,-0.61551833,0.08888617,-0.53064406,0.5603412,-0.7620789,-0.2950025,-0.5356008,-0.048798706,-0.29917467,0.2957594,0.121758096,-0.5173782,0.21954584,-0.14021316,-0.04234786,0.47426054,0.63046354,-0.2244415
LINC00032,-0.10594618,0.12844339,-0.47199816,0.20718348,0.20187713,-0.06070326,-0.27146986,-0.10679532,-0.11729845,-0.0040611885,0.12619749,0.05334197,-0.22941996,-0.2299413,0.09055924,0.030883742,-0.5919504,-0.053015262,0.07711104,0.5140864,-0.13059543,0.13681765,0.09827863,0.22865736,0.32877317,-0.27579525,-0.2449764,-0.20197602,-0.051977888,-0.46529007,0.110431,-0.3103716,0.34721228,-0.45703956,-0.17499824,-0.20373619,0.3228679,-0.1645365,0.5016674,0.0633257,-0.36350948,-0.11904147,-0.12641592,-0.20852098,-0.23841842,0.34016228,-0.23077029,-0.23103952,-0.46726534,0.42792892,-0.21033491,-0.0722464,-0.07795141,-0.20357284,0.13247663,-0.095429316,0.28040424,-0.3556837,-0.031500675,-0.24170491,0.118252516,-0.17314643,0.13238034,0.10305318
LINC00162,0.06550327,0.0464271,-0.3096526,0.39566773,0.1256785,0.0048632827,-0.20242853,-0.12694456,-0.2976316,-0.02620211,0.036112897,-0.080266446,-0.16332278,-0.2753289,0.11691799,0.09565237,-0.6844325,-0.05989764,0.035135135,0.4089617,-0.11360379,0.17371875,0.06092333,0.20525798,0.22740647,-0.33684194,-0.28175607,-0.36860836,0.12561378,-0.52767843,-8.034217e-05,-0.37601352,0.44939277,-0.4206014,-0.31124914,-0.10184615,0.43355778,-0.17898361,0.5216436,-0.027617227,-0.28307903,-0.10789323,-0.06558546,-0.11180398,-0.23619081,0.2925084,-0.32130846,-0.11464306,-0.40212983,0.4984867,-0.33100763,-0.20909248,-0.227878,-0.22861893,-0.0055671735,0.058291204,0.30260938,-0.42610598,0.06471778,-0.29529122,0.0189954,0.045149077,0.2317041,-0.046064045
LINC00271,0.5211627,0.21005712,-0.17831132,1.418102,0.19179913,-0.49663445,-0.3215483,0.23629415,-0.48667887,0.27888662,-0.0668724,-0.8669405,-0.15422593,-0.11175609,0.13621119,0.6079918,-0.99468696,0.71100307,-0.39438778,-0.052840106,-0.10287713,0.41422576,0.12106539,0.31361952,-0.19038741,-0.09735487,0.56683815,-0.8858794,0.43133065,-0.47482958,-0.16623028,-0.6774411,0.92320883,-1.0306592,-0.10435656,0.7811435,0.3198878,-0.43646535,0.7846471,-0.6325193,0.2686534,-0.11879012,0.61166763,-0.23681456,-0.1401706,-0.29524326,-0.5859058,0.14141326,-0.69442636,0.33335966,-0.85803574,-0.038149353,-0.5289213,0.28430337,-0.34783828,0.20836124,-0.3264241,-0.33582866,0.06043028,0.3223163,0.31361055,0.60237604,0.7327323,-0.0938406
LSINCT5,0.46053466,0.11989435,-0.1567038,1.1705664,0.10884574,-0.2601386,-0.2820303,0.049865868,-0.560258,0.13690498,-0.08514815,-0.63997084,-0.11995309,-0.25336578,0.14545019,0.46405464,-0.99909747,0.41872188,-0.2538639,0.13183486,-0.13885528,0.35404485,0.04740817,0.29547644,-0.08289844,-0.2860202,0.19284856,-0.81645685,0.43796155,-0.5969832,-0.17834866,-0.66439366,0.8597455,-0.83882695,-0.32572442,0.48698083,0.48502448,-0.33089396,0.77337456,-0.45783663,0.06802405,-0.16438901,0.38701263,-0.10655779,-0.20554829,-0.0453422,-0.60366434,0.10402457,-0.57843196,0.48826927,-0.791457,-0.21530527,-0.5355761,0.058447093,-0.31599933,0.2657331,-0.019866668,-0.46076944,0.16910909,0.0071313633,0.0707863,0.51446724,0.66094935,-0.18261518
MALAT1,-0.15757659,-1.7232802,-0.07105179,1.6849176,1.034167,0.5400002,-0.31839895,0.024928868,-0.3037116,0.60163635,0.118352294,-2.2214186,-0.9051734,0.9770628,-0.36824346,-0.5622356,-1.7371001,0.63388216,-0.401783,-1.3879843,-0.118938446,0.46567085,0.4866234,0.04863832,-0.5916309,0.29729548,0.98451054,-1.5092012,-0.19339779,-0.056705683,0.1645912,-1.5023495,1.877741,-0.9480207,-0.82895964,-0.0035799146,0.90039885,0.5494793,0.022341073,0.42933428,-1.4602125,-0.011778712,0.40083116,-0.37201533,-0.41813058,-1.6406696,-1.5765581,1.3244323,-2.1274464,0.17877455,-0.7925819,-0.039939463,-0.8643901,1.2104607,-0.5148622,1.3095485,-0.35782248,-0.4046282,0.42854622,-0.034126863,1.2704283,0.2654042,0.62507683,-0.86690336
MEG3,0.7865817,-0.6201676,0.026384473,0.6513207,0.38184518,0.022005841,0.35388744,1.0288444,-0.6481035,0.5854796,0.7932299,-1.5829816,-0.44537318,-0.4874993,-0.21725297,0.8721794,-1.3780386,0.61621344,-1.6148515,-0.7569847,1.5313466,0.63826156,0.39949504,0.462633,-0.07282128,0.3070812,1.5359854,-0.3682385,0.66296005,-1.8515561,0.5192489,-1.1265615,0.9712958,-0.10493551,0.020983934,0.16094276,1.5686754,-0.69856024,1.2139269,-0.7278197,-0.90309274,-0.8393254,1.1970475,0.15941316,-0.29894522,-0.6882385,-1.4591888,0.62296116,-1.4992402,0.0035229921,-0.5510316,0.84461737,-1.5183756,-0.26729998,-1.4816418,0.8950023,-1.4735571,-0.30254397,0.3246882,0.96383584,0.4237666,-0.1384502,0.43557203,0.0021087825
MESTIT1,0.052034438,0.058228277,-0.3276309,0.38200003,0.12948722,0.0028028656,-0.21089585,-0.12396352,-0.28817073,-0.024027525,0.041483413,-0.069756836,-0.16724208,-0.2744756,0.11438858,0.08976162,-0.6868391,-0.058187827,0.040561095,0.4245134,-0.12064807,0.16813485,0.05841927,0.21109904,0.23580731,-0.3372495,-0.2799766,-0.3584385,0.113099545,-0.52877975,0.009851816,-0.38087204,0.44496036,-0.42894214,-0.3073786,-0.11262004,0.42828804,-0.17285939,0.5290011,-0.019592622,-0.2949508,-0.11531103,-0.06923607,-0.1194502,-0.24066186,0.30267498,-0.32132608,-0.12153102,-0.41228914,0.49830627,-0.32753408,-0.20250475,-0.22123136,-0.22858515,0.0024239738,0.048819125,0.30587947,-0.42592728,0.062148675,-0.29355496,0.019151343,0.027346967,0.22990656,-0.030582268
MIAT,0.53303796,0.23413758,-0.18474789,1.4799452,0.2132662,-0.5585863,-0.3266781,0.2872566,-0.46281675,0.31648788,-0.055399008,-0.9243532,-0.1642312,-0.07447256,0.13607705,0.6430951,-0.9934161,0.7883745,-0.4277331,-0.09628056,-0.091273256,0.4292685,0.14231518,0.3188988,-0.21804816,-0.04315282,0.664634,-0.90084666,0.42889932,-0.4441349,-0.15692581,-0.6790195,0.93901795,-1.077741,-0.045173958,0.8546808,0.27615285,-0.46174183,0.7827254,-0.6759057,0.3182687,-0.10816216,0.6660879,-0.2747499,-0.1231022,-0.35913897,-0.5779875,0.14616008,-0.72366863,0.2916938,-0.87120336,0.008344714,-0.5287294,0.34253708,-0.35556003,0.18930805,-0.4048511,-0.30205405,0.032832943,0.40195778,0.3816814,0.620681,0.7454197,-0.06740114
MINA,-0.07223977,0.09041971,-0.42613348,0.24314156,0.18555902,-0.048619702,-0.2553736,-0.122259624,-0.1479724,-0.013710602,0.11730011,0.03660454,-0.2216437,-0.2388254,0.0978338,0.045974042,-0.5904989,-0.07233484,0.06752062,0.47204423,-0.11312685,0.15194248,0.107945435,0.21356213,0.31437874,-0.2754645,-0.2642081,-0.23180214,-0.018783562,-0.4733252,0.08383402,-0.29709324,0.361997,-0.43889886,-0.19594866,-0.18234852,0.34531188,-0.18317422,0.47963077,0.049138233,-0.33624706,-0.09501994,-0.12475034,-0.18563469,-0.22905903,0.32046595,-0.23061667,-0.2118233,-0.4392587,0.43314257,-0.22230804,-0.094977975,-0.09583249,-0.21539046,0.118607536,-0.07103869,0.28479394,-0.35502198,-0.020737598,-0.25347942,0.11210647,-0.12612584,0.13183486,0.065665945
MIR100HG,0.526751,0.22224677,-0.18204993,1.4479299,0.2029144,-0.52623737,-0.32587314,0.26108706,-0.47489065,0.29741153,-0.06313962,-0.8945228,-0.15899979,-0.092772625,0.13585779,0.6255691,-0.9933597,0.74797016,-0.41134715,-0.07546681,-0.09706355,0.4212908,0.1310739,0.31747833,-0.20410427,-0.07115266,0.6145753,-0.893175,0.43000576,-0.45952535,-0.16310687,-0.6782677,0.9312091,-1.054373,-0.0745032,0.81733644,0.29804072,-0.4492573,0.7843932,-0.65458626,0.2928881,-0.113375895,0.63908637,-0.2553451,-0.13218327,-0.3270998,-0.5815529,0.14457592,-0.70942587,0.31260842,-0.8641607,-0.015389306,-0.52830553,0.3136463,-0.35170633,0.19884783,-0.36511266,-0.32062513,0.04683935,0.3613079,0.34603518,0.6120705,0.73955035,-0.081759855
MIR155HG,0.3784328,-0.0018105798,-0.12727715,0.83514386,-0.0034800952,0.061314225,-0.23256761,-0.20447408,-0.6643615,-0.054630376,-0.11314733,-0.33240858,-0.07805828,-0.4458097,0.15982987,0.27405432,-1.0049617,0.028161595,-0.06135261,0.38618362,-0.19043428,0.2717186,-0.055422153,0.2724769,0.061661538,-0.54696816,-0.32009614,-0.7173624,0.44433355,-0.7606502,-0.20516384,-0.64466643,0.7701509,-0.577431,-0.63117355,0.08582847,0.71510744,-0.18665522,0.76775205,-0.21863428,-0.20433295,-0.22936386,0.08239378,0.07617054,-0.29663533,0.30050996,-0.63462234,0.051193938,-0.41784024,0.7070728,-0.70516723,-0.45973045,-0.5419515,-0.2543745,-0.27451995,0.34658444,0.39680997,-0.6291575,0.31578612,-0.42290658,-0.26154995,0.39449245,0.57111686,-0.30640742
MIR17HG,0.5267509,0.22224657,-0.18204987,1.4479296,0.2029142,-0.52623695,-0.32587314,0.2610866,-0.47489083,0.2974113,-0.06313965,-0.8945224,-0.15899968,-0.09277293,0.13585778,0.62556875,-0.9933597,0.7479696,-0.4113469,-0.07546638,-0.097063646,0.42129079,0.13107376,0.31747833,-0.204104,-0.07115311,0.61457455,-0.89317477,0.43000564,-0.45952556,-0.1631069,-0.67826784,0.9312088,-1.0543725,-0.07450369,0.8173359,0.29804108,-0.44925705,0.7843931,-0.6545858,0.29288766,-0.11337597,0.63908595,-0.2553448,-0.13218346,-0.3270992,-0.5815529,0.1445758,-0.70942557,0.31260884,-0.8641605,-0.015389729,-0.5283055,0.31364575,-0.35170627,0.19884798,-0.36511195,-0.3206255,0.046839576,0.36130723,0.34603474,0.61207044,0.7395502,-0.081759974
MIR31HG,0.3414727,0.03251983,-0.16704229,0.8301748,0.040078748,-0.009764075,-0.24597225,-0.15277539,-0.58626354,-0.017528038,-0.08414094,-0.3444433,-0.10465776,-0.3924432,0.1510524,0.28169477,-0.960872,0.0857263,-0.082492135,0.3529797,-0.17401773,0.2756858,-0.01862434,0.27358916,0.06917353,-0.47482768,-0.22211587,-0.68384624,0.39068916,-0.70315397,-0.16718169,-0.6154767,0.7454227,-0.61445445,-0.5281647,0.12512645,0.6318059,-0.21344687,0.7380769,-0.23350765,-0.17407557,-0.20622434,0.11514113,0.012278085,-0.27407253,0.24097225,-0.58847696,0.032794237,-0.45793334,0.63874096,-0.66930777,-0.37316245,-0.48987123,-0.193444,-0.23515196,0.28465155,0.31261155,-0.56968963,0.25483567,-0.3311831,-0.16390139,0.35757384,0.53941727,-0.24414058
MKRN3-AS1,0.052495867,0.06196454,-0.33200645,0.38626873,0.13236201,-0.00042511523,-0.21056439,-0.11772241,-0.28809395,-0.021366872,0.040269095,-0.07514065,-0.16728327,-0.27123946,0.112723604,0.089659885,-0.69182116,-0.053325698,0.038293004,0.4236131,-0.12053025,0.16808213,0.058976796,0.21095158,0.23505944,-0.33630532,-0.2740621,-0.3624489,0.11283308,-0.52723694,0.013623,-0.38575312,0.44480145,-0.4326682,-0.30540052,-0.10929604,0.42563426,-0.17537522,0.53170043,-0.02011466,-0.29407752,-0.114863165,-0.06582819,-0.12414193,-0.24189633,0.29979256,-0.32150653,-0.12095283,-0.4165874,0.49700323,-0.32828873,-0.19961724,-0.2219644,-0.22584437,0.0011044666,0.049499974,0.30084443,-0.4278116,0.058817822,-0.28632176,0.024046192,0.0282309,0.23343249,-0.026405202
MYCNOS,-0.10472058,0.12598915,-0.46971032,0.20792156,0.20107688,-0.0594551,-0.26970246,-0.107426986,-0.11913487,-0.0041575907,0.12533553,0.052399296,-0.22877815,-0.22992006,0.091998756,0.032638248,-0.59062374,-0.053431094,0.077279806,0.51192063,-0.13123831,0.13650511,0.096885785,0.22718345,0.32697544,-0.2766389,-0.24609444,-0.20274878,-0.050160967,-0.46532667,0.10867174,-0.31049162,0.3481099,-0.45472914,-0.17771748,-0.20227042,0.32318893,-0.16292298,0.5004555,0.063343585,-0.36142194,-0.12023038,-0.12505068,-0.20584275,-0.2369795,0.34067243,-0.23185728,-0.2295965,-0.463807,0.42705485,-0.2107495,-0.07313429,-0.080066,-0.20437814,0.13152839,-0.09403187,0.28078556,-0.3548052,-0.030095194,-0.24238461,0.11676999,-0.17073193,0.13256022,0.101860486
NAMA,0.51931226,0.2072593,-0.17779526,1.4111041,0.18900332,-0.49016246,-0.32111874,0.22942606,-0.48917446,0.27396885,-0.06743547,-0.8599095,-0.15257104,-0.11672743,0.13593182,0.6035587,-0.99517536,0.701057,-0.39058205,-0.04711506,-0.10447456,0.41233957,0.11920912,0.31259972,-0.18621452,-0.103206284,0.55516267,-0.88490474,0.431081,-0.47890434,-0.16623354,-0.6769017,0.92178,-1.0254031,-0.11150149,0.7719088,0.32515648,-0.43391624,0.7847844,-0.6271019,0.26311854,-0.120179,0.6048427,-0.23323318,-0.1419188,-0.2874633,-0.5867551,0.1407411,-0.6914731,0.3381843,-0.8565327,-0.043051366,-0.52912587,0.27703378,-0.34659907,0.2102927,-0.31676698,-0.33977944,0.063302346,0.31295606,0.30585888,0.60002387,0.73029023,-0.095895514
NPTN-IT1,0.42945373,0.08276202,-0.15047191,1.0646106,0.07795282,-0.1662919,-0.26650465,-0.027141549,-0.5841963,0.07733331,-0.092961855,-0.54142815,-0.11139403,-0.31083727,0.14756623,0.40064177,-0.99718946,0.29528454,-0.19655909,0.20635755,-0.151158,0.32942224,0.02187318,0.28581002,-0.029296087,-0.36427027,0.037549835,-0.7862585,0.43355575,-0.64457405,-0.18054204,-0.6575122,0.827723,-0.75930935,-0.41302904,0.3598807,0.5483463,-0.29244784,0.7652515,-0.38019612,-0.016496206,-0.17875195,0.29075664,-0.057458185,-0.23321155,0.056213595,-0.6082204,0.086417966,-0.53550154,0.54947567,-0.75842017,-0.28225997,-0.5287479,-0.0380613,-0.29555348,0.28810304,0.10455133,-0.50770134,0.20857143,-0.12144163,-0.023265423,0.47241393,0.6283285,-0.21524504
NRON,0.04522968,0.06104626,-0.33671567,0.3760081,0.13539338,-0.0031500612,-0.2165848,-0.12779982,-0.28235403,-0.025223093,0.045221325,-0.06317175,-0.17304674,-0.27824026,0.11253178,0.08692755,-0.6882023,-0.05828822,0.03904048,0.43593204,-0.12395385,0.17044695,0.060280416,0.21331987,0.24270931,-0.3415964,-0.28255424,-0.35508043,0.10521855,-0.5305755,0.016828595,-0.38175657,0.4438748,-0.43557957,-0.3041842,-0.11910243,0.4287691,-0.17550083,0.53256005,-0.013272959,-0.30154738,-0.11898958,-0.07476163,-0.12125112,-0.24359247,0.30822095,-0.32163525,-0.13232748,-0.4163591,0.49847475,-0.3238698,-0.19488312,-0.21455947,-0.22931978,0.00938945,0.04422475,0.30757096,-0.42859185,0.059415385,-0.29536116,0.020313194,0.015316635,0.23253216,-0.02953721
PANDAR,0.51766765,0.2060316,-0.17551969,1.4100962,0.19005015,-0.48822796,-0.3206301,0.22463587,-0.48899803,0.27397484,-0.06911947,-0.8600744,-0.15108584,-0.1170245,0.13448477,0.601593,-0.99478334,0.6971862,-0.38912857,-0.04919756,-0.10372746,0.41350147,0.12146216,0.31120688,-0.18186401,-0.10506173,0.5505021,-0.8850745,0.4327534,-0.47852114,-0.16620502,-0.6795245,0.92366695,-1.022151,-0.11450067,0.7696023,0.32821694,-0.43699524,0.7815509,-0.6276596,0.26129976,-0.11969429,0.6019306,-0.23285307,-0.14201523,-0.2872401,-0.5880897,0.14096384,-0.6930659,0.33889964,-0.8569224,-0.04527881,-0.5269636,0.27678517,-0.34971458,0.21406168,-0.3131968,-0.34237933,0.064256996,0.31146854,0.3026418,0.59964633,0.73053914,-0.097817376
PCA3,0.5278573,0.22465175,-0.18292452,1.455079,0.20602772,-0.53369313,-0.32643566,0.26740387,-0.47215006,0.3020529,-0.061953757,-0.90122366,-0.16040364,-0.08815649,0.1358595,0.6294357,-0.9934508,0.7575079,-0.41545492,-0.08109853,-0.095704675,0.4234317,0.13371535,0.31802717,-0.20711039,-0.06507543,0.6264172,-0.8948391,0.42953464,-0.45571834,-0.16172604,-0.6786698,0.93321574,-1.0603675,-0.0669739,0.82609415,0.29226816,-0.45231715,0.78372097,-0.65976936,0.2987798,-0.11203434,0.64586955,-0.25984693,-0.13019678,-0.33477572,-0.5805362,0.14515491,-0.713783,0.3077522,-0.8657102,-0.009504187,-0.5280116,0.3206467,-0.35197613,0.19627953,-0.37498212,-0.31642944,0.04327187,0.3710043,0.35453507,0.6141973,0.7416921,-0.07871514
PCAT1,0.468275,0.13695632,-0.15996888,1.2174627,0.1278674,-0.3038506,-0.28859013,0.081018746,-0.5437184,0.16357617,-0.08262779,-0.6818819,-0.12788554,-0.22743115,0.14264274,0.48986167,-0.9991379,0.47094673,-0.27813566,0.095175155,-0.13020167,0.3682203,0.06453395,0.29847673,-0.097423315,-0.25278407,0.2590005,-0.8299016,0.43669096,-0.57307065,-0.1747906,-0.6697697,0.87329614,-0.87282926,-0.2861607,0.53892785,0.45470834,-0.35501215,0.7716186,-0.4913185,0.103467576,-0.15569821,0.4262771,-0.13248333,-0.19277596,-0.093271375,-0.6010962,0.111021265,-0.6053524,0.459355,-0.8029311,-0.18241923,-0.5305814,0.10023483,-0.32304943,0.25640893,-0.075173475,-0.4393025,0.14851946,0.06432276,0.11506766,0.5307437,0.67300606,-0.16897772
PDZRN3-AS1,0.5193126,0.20725983,-0.17779544,1.4111053,0.18900391,-0.49016377,-0.3211188,0.22942722,-0.48917404,0.27396968,-0.06743532,-0.8599108,-0.15257128,-0.11672654,0.13593182,0.6035595,-0.9951754,0.70105904,-0.3905828,-0.04711619,-0.10447429,0.41233993,0.11920953,0.31259978,-0.18621527,-0.10320504,0.5551651,-0.8849051,0.43108094,-0.4789034,-0.16623339,-0.6769017,0.9217806,-1.025404,-0.11150008,0.7719105,0.32515547,-0.4339168,0.7847842,-0.6271029,0.26311976,-0.12017873,0.6048441,-0.233234,-0.14191836,-0.28746495,-0.5867547,0.14074129,-0.69147384,0.33818328,-0.85653293,-0.043050237,-0.5291258,0.27703512,-0.34659925,0.2102922,-0.31676888,-0.33977854,0.063301705,0.31295797,0.30586037,0.60002434,0.7302905,-0.09589503
